"","logFC","logCPM","LR","PValue","FDR"
"ZNF793",-0.317101094418218,4.17463329518688,9.76489697882044,0.00177875482522082,0.0240587206922903
"NDUFA2",0.384183322271345,4.08655779835798,9.76373165362438,0.00177988265204857,0.0240587206922903
"CARTPT",1.84445167688022,3.05377292877807,9.76309975700909,0.00178049451819347,0.0240587206922903
"RASSF8",-0.450071476559893,5.68018599813904,9.76294196345207,0.00178064734311464,0.0240587206922903
"ARHGEF16",-0.66564493579805,1.38057901572635,9.76217608627676,0.00178138929305244,0.0240587206922903
"BNIP3",0.461137834405395,5.41440901523703,9.76144745138208,0.00178209545502693,0.0240587206922903
"NUP93",0.344983857526306,5.44490721562809,9.75982203688621,0.00178367176010251,0.0240587206922903
"COQ7",0.328698847246685,4.05830109583941,9.75886240741726,0.00178460305910202,0.0240587206922903
"ATP2B1-AS1",0.785511562665402,3.57426954624029,9.75754692057616,0.00178588051055014,0.0240587206922903
"LCAT",-0.734461559830586,3.29865686843545,9.75634964703991,0.00178704397215454,0.0240587206922903
"HIST1H2BN",0.812119771436113,2.5068262678855,9.75622643369027,0.00178716374944748,0.0240587206922903
"RBP1",0.72637198515873,3.77665540627386,9.75175397825589,0.00179151699314948,0.0240899870526219
"FRAT2",-0.460754051104907,3.59678552361744,9.75134286367945,0.00179191768851255,0.0240899870526219
"ARFIP2",0.397874605434352,5.24752149556004,9.74722477884659,0.00179593642018493,0.024127644815176
"STAG3L5P",1.06502790349377,0.392842897119574,9.74241029595903,0.0018006463316683,0.0241745309677093
"SIAE",0.487723644370067,4.81100048735084,9.73656896690494,0.00180637759715918,0.0242236767419311
"HAUS5",-0.608781466524608,3.94702296724709,9.73618820276883,0.00180675182804674,0.0242236767419311
"VTA1",0.651867080382518,4.53839773438203,9.73451791597204,0.00180839438417909,0.024229305690935
"HMGB2",0.435639045036988,4.51431297406796,9.72502126517177,0.00181776217403677,0.0243383616491302
"AVEN",-0.445456355633537,3.05443718749485,9.713196081364,0.00182949568265669,0.0244591259532695
"TUBA1A",1.06147291553331,8.74816716153704,9.71242354277757,0.00183026489802898,0.0244591259532695
"ARF3",0.523068434034152,8.66173541367782,9.71217351754436,0.00183051391793598,0.0244591259532695
"PRKXP1",-1.10808937714106,4.18664187725954,9.70968201614325,0.00183299727805745,0.0244591259532695
"CEP128",-0.52536067385532,4.22690818501754,9.7091723637194,0.001833505685654,0.0244591259532695
"TUBB3",0.89472850087977,6.86223053096125,9.70848902049146,0.00183418758410166,0.0244591259532695
"BHMT2",-0.762791935397125,2.44146412601505,9.70538693255289,0.00183728634664543,0.0244839719200577
"SAFB2",-0.526326663526325,6.84483496298159,9.69468329313453,0.00184801931039895,0.024603616010694
"LNP1",0.569078102586663,2.78120693576108,9.69395918743283,0.00184874769075108,0.024603616010694
"CYB5D2",0.407501909358923,4.78920197574578,9.69105505963124,0.00185167188752232,0.0246259933712364
"ZBTB12",-0.542044486467918,3.67465222385577,9.6839260519514,0.00185887005490191,0.0247051435331564
"PDZD9",-0.625521047358759,0.58166988899145,9.67895777790469,0.00186390329125867,0.0247554340613819
"LOC101927311",-1.28165604240981,-0.796188441622547,9.67562052526505,0.00186729193346257,0.0247838291717979
"PFKL",0.412750715263526,7.7353655348266,9.67315841055403,0.00186979596398572,0.0247947556939195
"FAM214B",0.367685956100689,4.99382704280605,9.67203970526868,0.00187093483875449,0.0247947556939195
"XRCC5",0.471497334401116,7.4569602514632,9.66993684527183,0.00187307751522443,0.0247947556939195
"MSC-AS1",1.02455360956548,1.82257352176125,9.66989500862769,0.00187312016924695,0.0247947556939195
"SNORA3B",-0.762715877615931,0.341457491968409,9.66668619198887,0.00187639461310118,0.0248215191276456
"RTN4IP1",0.476405223886265,2.9488666029021,9.66236801687684,0.00188081026389372,0.0248419360529321
"TERF2IP",0.471085655444164,7.41500231350881,9.66112673470687,0.00188208151389755,0.0248419360529321
"MAGED2",0.394292923974681,6.68341266572426,9.66082279394865,0.00188239292530694,0.0248419360529321
"POC1A",0.559903563290061,1.61438179730592,9.66027671166059,0.00188295256113767,0.0248419360529321
"WDR77",0.330172870908308,4.48030818490301,9.65881732735077,0.0018844489945135,0.0248451372423683
"GJB7",-0.7440842653923,0.242315289952434,9.65616310773132,0.0018871736868276,0.0248582791363633
"FGF14-AS2",-0.492634589871647,3.53713219356826,9.654547216911,0.00188883443672236,0.0248582791363633
"CCDC154",-1.11676653745293,2.73688719105655,9.65418283099198,0.00188920914308453,0.0248582791363633
"DCTN1",0.419445460079362,9.35536897470459,9.64937001490783,0.00189416534754864,0.0249069545633868
"LOC101927950",-0.610974230724061,1.25288821908547,9.64744971526189,0.0018961465353011,0.024915229159734
"BPHL",0.45322378235948,3.4683709611779,9.64442432990797,0.00189927211081094,0.024915229159734
"SNRPD1",0.44028062455033,3.69000682937477,9.64403909629645,0.00189967047667173,0.024915229159734
"FABP5",0.899440053696067,-0.438287834863634,9.64309932680343,0.00190064263738268,0.024915229159734
"LOC105372068",-0.858209735500699,0.513935307914928,9.64267546629427,0.00190108127217994,0.024915229159734
"USP46-AS1",0.734374829096395,0.832253789749,9.64131420483431,0.00190249067651212,0.0249172209159049
"RFX8",0.832955384975836,0.268554401643556,9.63949702828643,0.00190437377082939,0.0249254099357696
"EHMT1",-0.391170003561878,6.59974164668519,9.63646184675888,0.00190752326745202,0.0249501525200193
"LOC105371592",-0.639072008401076,0.748122989393266,9.6330722293728,0.0019110467905292,0.0249797514519305
"PSD2",-0.550446384297282,7.48591183358643,9.62834996060691,0.00191596661232172,0.0250082890572002
"GFAP",-0.80587550906236,13.0439739367543,9.62776216469319,0.00191657989615353,0.0250082890572002
"PASK",-0.667574177183254,4.70473291534943,9.62734420344017,0.00191701610203306,0.0250082890572002
"ANKRD7",0.61695646353993,0.525012988591911,9.62231733207113,0.00192227029456796,0.0250468188638397
"ASS1",0.610567804187397,4.25657630077422,9.62187566603396,0.00192273263035421,0.0250468188638397
"SDHAF4",0.565042333087202,1.96972927457477,9.62050700964966,0.00192416605518857,0.0250468188638397
"PRKAB1",0.337199988952177,4.36006803648933,9.61950599596582,0.00192521512534593,0.0250468188638397
"LINC00921",-0.675771194990575,2.02293526116632,9.61848144759439,0.00192628946046083,0.0250468188638397
"KLHL42",0.426731322658484,6.42958418822942,9.61241894312433,0.00193265901487547,0.0251060180366924
"MST1",-0.642301872383901,3.8463050920245,9.61173756390313,0.00193337623758542,0.0251060180366924
"C3orf80",1.09935277240503,4.20583304612893,9.60976209312361,0.00193545715216413,0.0251084653523371
"DNAJC18",0.392691551469971,5.76036223680534,9.60899535138081,0.00193626543144239,0.0251084653523371
"PYGM",-0.954328313057346,5.02827070007233,9.60658728833953,0.00193880617476588,0.0251084653523371
"NRSN2",0.640799614237866,6.72387379913005,9.60605457638523,0.00193936869464931,0.0251084653523371
"IFNL2",2.10281744140117,-1.78888729886445,9.60555147058834,0.00193990010367522,0.0251084653523371
"ENO1",0.415059916272454,8.87067055655312,9.5997827541494,0.00194600391131193,0.025171027093053
"MRPS23",0.444499119525804,4.37258565379864,9.59588237658296,0.0019501418814833,0.0252080962318807
"CDC40",0.456024056512331,4.86261761144031,9.59416256345955,0.0019519692901772,0.0252152695268262
"RSU1P2",-1.85131687976376,-0.645030562428291,9.58329106999187,0.00196356117062321,0.0253381638743013
"MATN3",0.904587718120513,2.17651670918341,9.58210539764446,0.00196482962361334,0.0253381638743013
"DCTN3",0.441393391644359,5.0358434520488,9.58164832760111,0.00196531882694798,0.0253381638743013
"SLC35E2B",-0.381725786810708,6.44000382354666,9.57813833170524,0.00196907970283844,0.0253628054674599
"TRAP1",0.356876712403572,6.28722885609055,9.57747622827547,0.00196978994824489,0.0253628054674599
"DERL3",-0.820538410044986,2.03101025467324,9.57263394582334,0.00197499221815734,0.0253971547232141
"MKRN7P",-0.628525424261776,0.803888416466688,9.57260722480475,0.00197502096429516,0.0253971547232141
"PREP",0.517804598402466,4.64041275050155,9.56402855914763,0.00198427174940587,0.025499564841911
"BRI3",-0.312650205566072,4.16851249803935,9.56155875793536,0.00198694318955295,0.0255173468854058
"C22orf34",-0.76052513873346,1.60507731506632,9.55428840263875,0.00199482829465046,0.0255942821752103
"ABCC12",1.18885337348806,1.36618988496804,9.55365472472644,0.00199551705494045,0.0255942821752103
"MECR",0.340902024512665,4.63778805591409,9.5470865798246,0.00200267035236644,0.0256570322910535
"ROBO2",0.762248023018893,5.67306767016396,9.54612526619404,0.00200371948775578,0.0256570322910535
"CNPY2",0.390449466563037,4.83235374548364,9.54523614187883,0.00200469033494564,0.0256570322910535
"LCMT1",0.436258490556554,4.77429454076865,9.54401814167712,0.00200602106051237,0.0256570322910535
"PFDN2",0.40449813240022,4.66696420531334,9.54313540806067,0.00200698605044984,0.0256570322910535
"NDUFAB1",0.565564345297299,4.31481323591357,9.54204557020812,0.00200817809262334,0.0256570322910535
"TSG101",0.432806927593789,4.57804853186917,9.5370789238848,0.00201361960466277,0.0257099781481943
"NECAP1",0.724411033453835,5.89823818177851,9.5315879181975,0.00201965301363068,0.0257494621372764
"MORF4L2",0.47619156767115,7.11486307375678,9.53104001116587,0.00202025604794262,0.0257494621372764
"RNF217-AS1",0.985089945714763,1.19565536320125,9.53071822463052,0.00202061029589548,0.0257494621372764
"MCUB",0.77270795997609,1.61847491873553,9.52597766493979,0.00202583638175643,0.0257994689851449
"SLIT1-AS1",-0.94462380627092,0.834397499027791,9.51108608780201,0.00204234246721631,0.0259929725949636
"ZACN",-0.895865332920247,0.362330701993629,9.50872015206742,0.00204497743779616,0.0260098028930479
"LOC100130698",1.39488819686521,-1.33047008180387,9.50240480184552,0.00205202781177024,0.026070085132895
"HNRNPH3",-0.35253742211157,6.44761437462146,9.50115021378803,0.0020534313492856,0.026070085132895
"EXOSC9",0.397671804336403,3.30162521177816,9.50094246916422,0.00205366385206142,0.026070085132895
"SUZ12P1",-0.389501721721885,5.35559537780647,9.4949274459734,0.00206040730931899,0.0261389444567639
"SLC30A9",0.586694598725648,5.99422614401304,9.48966283913603,0.00206632789742226,0.0261972831831858
"ARRDC1-AS1",-0.353939798256377,3.8003273675257,9.48763359064119,0.0020686145983523,0.0262032305024257
"TNFRSF6B",-1.20525331253001,-1.23872666923742,9.48690021420628,0.00206944164999476,0.0262032305024257
"NEK4",-0.2798429361065,5.41393453153175,9.48340947985965,0.00207338285944951,0.0262363695675935
"LOC100289333",-0.60446909799601,0.07556049498474,9.47969265123229,0.00207758770775729,0.0262652665327592
"SBDS",0.588358547247475,6.28989267341766,9.47904841028029,0.00207831741639919,0.0262652665327592
"LOC100289495",0.829845617797079,1.49780635446224,9.47469403083466,0.00208325628550065,0.0262901410008092
"LINC01219",1.47875445603639,-0.48086297595963,9.4742559692279,0.00208375380668296,0.0262901410008092
"FDXACB1",0.622058421166166,1.25623266381851,9.47380525716578,0.00208426582116831,0.0262901410008092
"TTC19",0.374375391162371,5.64275726040967,9.46947056640686,0.00208919660210336,0.0263355724346567
"F5",0.588970051338559,3.10433730279361,9.46595708406696,0.00209320192389848,0.0263692875549728
"IGF2",-1.16808775365518,1.23511434839145,9.46396135998197,0.00209548048895257,0.0263812206919213
"CAV3",-0.99467289619933,-0.961949923766697,9.45929630907212,0.0021008165037587,0.0264316062466555
"ABCE1",0.706413141395149,4.60427178885317,9.45807864185248,0.00210221157171204,0.0264323759549783
"SRPRA",0.269536119199296,6.11947388351501,9.45587292083944,0.00210474103474465,0.0264352540285699
"LOC100422556",-0.967352056929331,-0.75050902906611,9.45309339445746,0.00210793291860888,0.0264352540285699
"LOC101929718",-0.650937956354184,0.0921196771139185,9.45169744138872,0.00210953782005611,0.0264352540285699
"LOC105373656",-0.688989247743109,-0.207892981859189,9.45115156363039,0.00211016574260411,0.0264352540285699
"ESD",0.460493163873645,4.73990517898234,9.45062956862491,0.00211076637013748,0.0264352540285699
"ARRDC1",-0.424751011879828,4.46587641194687,9.44975020882579,0.00211177858742267,0.0264352540285699
"PCMT1",0.687849560480294,6.32241464910341,9.44975009316467,0.00211177872059074,0.0264352540285699
"MIR874",-0.839107495133758,-0.505511792120806,9.44501012200089,0.00211724331172027,0.026480240831551
"HMGCL",0.459883728726556,3.90695531009292,9.4443156962661,0.00211804510082803,0.026480240831551
"BTF3L4",0.535970026682072,4.42111466698668,9.43687229819404,0.00212665866758258,0.0265711652943356
"TAF9B",0.6109902534756,4.50553543801165,9.43522611897558,0.00212856843309454,0.0265782684752372
"LINC00597",-0.670097631693235,0.492858000049803,9.43192781295309,0.00213240009927596,0.0266093453194285
"DYNC1I1",0.703615698867986,6.76965793620068,9.42922916243649,0.00213554034394111,0.0266317605132392
"CSTF2",0.324757936095874,3.82089855719377,9.4197148772481,0.0021466489644312,0.026753456527779
"AASDHPPT",0.586627702730819,5.74236142259394,9.41688103214454,0.00214996899888975,0.0267687533599523
"DPH6",0.681616379862391,2.36926194695468,9.41636162236501,0.00215057808584195,0.0267687533599523
"CCDC47",0.312960249314685,6.51860173069036,9.41459719471661,0.0021526484528724,0.0267777035418201
"LTC4S",-0.787404436824008,2.25127683226727,9.41246292969943,0.00215515548615668,0.0267920709621585
"CABYR",-0.337952925646393,3.64683589539127,9.40494492603881,0.00216401018749328,0.0268544774839316
"MZF1-AS1",-0.532115167764834,2.77751774158757,9.40482279547087,0.00216415433699393,0.0268544774839316
"TOMM40",0.350225459428396,4.70695388373332,9.40474933639622,0.00216424104470321,0.0268544774839316
"YPEL4",0.386830588464536,5.02630730190293,9.39758808691536,0.002172710790736,0.0269267874862436
"CYB5RL",-0.296151055120943,2.90886024128221,9.39695067611598,0.00217346629605881,0.0269267874862436
"POTEF",0.693600159336675,1.83831585937412,9.39637814020214,0.00217414513413351,0.0269267874862436
"LOC100129534",-0.879806412278921,2.30870568433731,9.39410836167265,0.00217683845697353,0.0269433047241646
"HDDC3",0.339329697132661,3.18198448493467,9.39267206302545,0.00217854451924605,0.0269475893841322
"MTMR6",0.606355020226846,5.42866017004024,9.38782769271987,0.00218430875990146,0.0270020351754257
"SRRM2",-0.372358158577962,10.1401471053337,9.38477528901841,0.00218794870948675,0.0270301693436343
"STMN1",0.633939143975723,8.19586014259829,9.3836211178596,0.00218932664520102,0.0270303406861704
"FAM86C2P",0.750536817619473,0.275869656986572,9.38092198326267,0.00219255251079508,0.0270315786501575
"MIR2467",-0.886789706723818,-0.469766274073388,9.38062874548175,0.00219290326358498,0.0270315786501575
"ELMO2",0.321832552024227,6.57613459822331,9.38011383846287,0.00219351930104225,0.0270315786501575
"N4BP2",-0.438100636426274,4.5068360417799,9.36823501224086,0.00220778003123858,0.0271788436447343
"NDUFA6",0.398040872269114,4.50399809658083,9.36762845309403,0.0022085107341476,0.0271788436447343
"GCNA",-0.90271939132211,3.47841667298647,9.36512726374239,0.00221152643129713,0.0271788436447343
"BUB1",1.18896957262334,-0.303775626322281,9.36466325066335,0.00221208635346254,0.0271788436447343
"VPS35",0.53388060015211,6.5493067126847,9.3644637370331,0.00221232714972529,0.0271788436447343
"M6PR",0.384513201718668,5.08817204770541,9.36122811615978,0.00221623598757124,0.0271820293952855
"LOC100288846",0.739231881614199,0.0477351577524503,9.3594876088694,0.00221834152913578,0.0271820293952855
"ALKBH2",0.479639613165553,2.49166319400033,9.3593729573528,0.00221848029757386,0.0271820293952855
"C2orf74",0.498652823278024,3.88534981922833,9.35792537526085,0.00222023313585934,0.0271820293952855
"HNRNPK",0.434793286906562,7.18930704174113,9.35681619939216,0.00222157715767103,0.0271820293952855
"RIOK2",0.412750045809079,3.51269110107544,9.35550968621,0.00222316135768991,0.0271820293952855
"IBA57",-0.394042080247068,4.87740740014089,9.35478414538864,0.00222404160006863,0.0271820293952855
"SLCO4A1",-0.86002930737051,5.3125757127042,9.35463224238725,0.00222422593694512,0.0271820293952855
"NAPG",0.54394378240816,5.91044651406581,9.35398307417166,0.00222501388827399,0.0271820293952855
"PLCE1",-0.463425160206869,5.50091629566558,9.35292095919928,0.00222630367927677,0.0271820293952855
"MANSC1",0.436382630302542,3.99746321819795,9.35164623248274,0.00222785265906098,0.0271841922980002
"ACOX1",0.283466392686268,6.61011825308951,9.3497909768438,0.00223010902017091,0.0271949786730503
"RMRP",0.480963243867258,10.9030314998203,9.34499759490241,0.00223594946694727,0.0272494308960806
"NRON",-0.8120656048484,2.5126026667312,9.34249318815163,0.00223900710403262,0.0272699230322744
"TSC22D3",-0.392906529550261,6.566790974057,9.33946155224446,0.00224271411214389,0.0272982941315991
"CDH26",-0.637730245962552,2.95191417501358,9.33548990891338,0.00224757996038534,0.0273407271301386
"MIR324",-0.896018720178652,-0.538200921648341,9.31797092533133,0.0022691714306436,0.0275864423740084
